EXP/Student,DIST
18.10938124,0.029966602
10.2940907,0.046411056
10.25645673,0.046415942
14.41029207,0.040863719
11.60173913,0.045694025
18.26303318,0.029464658
9.305737705,0.046244358
11.94117647,0.045337749
14.94598765,0.039519774
15.80487805,0.037154055
10.11491031,0.046426349
10.07185629,0.046427016
9.706521739,0.046385792
10.17221771,0.046423653
10.30820996,0.046408993
10.35526316,0.046401215
9.761121857,0.046397281
10.3184765,0.046407414
13.95934959,0.041903963
10.53303965,0.046359293
10.18494272,0.046422774
17.00958597,0.033503718
10.36,0.046400355
9.987616099,0.046424951
12.63253012,0.044405858
15.35992579,0.038409266
8.139366516,0.045271364
10.39464883,0.046393637
9.925347222,0.046420557
11.04081633,0.046130889
13.06091371,0.043695903
15.08247423,0.039160147
12.05,0.04520918
13.06928406,0.043681064
44.44198895,1.55622E-05
11.31021898,0.045944979
12.74909091,0.044222431
11.32831001,0.045930904
10.25283019,0.046416365
14.15277778,0.041468539
11.27488748,0.045971893
9.557063326,0.046344785
11.84840056,0.045441892
9.689686506,0.046381872
8.924590164,0.04601729
11.81084571,0.045482609
14.12762872,0.041526085
14.19984326,0.041360106
10.73757608,0.046286591
11.93440302,0.045345523
11.20505038,0.046022847
12.53746702,0.044549948
15.4379593,0.038193511
9.708098867,0.04638615
10.28476821,0.046412349
9.082410824,0.046122182
10.90071485,0.046209912
9.872841444,0.046414957
9.183386506,0.046181247
9.685984159,0.046380987
14.72424723,0.040089521
12.80944882,0.044124556
11.95475113,0.045322088
10.72368421,0.046292355
10.80566802,0.046256598
15.25118483,0.038706634
10.59162304,0.046341141
11.67372881,0.045624179
8.849545136,0.045962057
10.50098232,0.046368316
14.84830339,0.039773026
25.56451613,0.009132948
23.18682796,0.014477472
9.204545455,0.046192824
9.570390207,0.04634901
11,0.046155164
13.50638298,0.04285655
8.805263158,0.045927854
10.41847826,0.046388579
12.79710145,0.044144738
25.78522337,0.008716698
30.24711316,0.002946764
11.59836066,0.045697227
24.70422535,0.010885371
10.41880342,0.046388507
19.38051044,0.025808942
9.391058291,0.046282866
11.72375691,0.04557382
10.33326974,0.046405024
10.05848027,0.046426987
14.28280035,0.041166667
11.1420691,0.046066239
9.78394419,0.046401529
9.537813828,0.046338488
9.497945539,0.046324707
10.13345095,0.046425703
20.89507827,0.02099288
10.12116734,0.046426155
9.962422008,0.046423467
9.853723338,0.046412488
9.700217515,0.046384345
11.04216074,0.046130072
0,0.023368315
65.28151261,5.03121E-11
20.42774566,0.022448557
56.30620155,2.39593E-08
14.92843137,0.039565548
9.070632851,0.046114883
9.887218045,0.046416663
10.24133663,0.046417654
14.10982659,0.041566653
20.5744062,0.02198818
8.511070944,0.045670458
11.96147298,0.045314293
11.5125969,0.045776209
10.24981301,0.046416712
11.24225954,0.04599607
9.564604317,0.046347189
14.39554233,0.040899113
10.31847592,0.046407415
11.30384615,0.04594989
11.22041588,0.046011892
24.02713891,0.012410237
12.28695652,0.044905566
48.84393064,1.75843E-06
289.90625,2.3447E-232
20.40194884,0.022529847
52.15594542,2.86754E-07
18.95959596,0.027183315
14.02857143,0.041750046
37.18334014,0.000319622
10.49064449,0.046371089
12.50892857,0.044592231
13.0458221,0.043722567
19.08571429,0.026770744
14.90644933,0.039622702
19.37917738,0.025813281
9.442922374,0.046304058
10.64154412,0.046323979
14.74613003,0.040034117
10.32461874,0.046406439
13.67251462,0.042518405
11.41231116,0.045862943
11.03703704,0.04613318
14.71206226,0.040120292
12.83870968,0.044076403
8.761289211,0.045892707
10.2200489,0.046419822
11.18544194,0.046036618
9.766381766,0.046398289
10.5669072,0.046349061
10.54098361,0.046356957
21.83580786,0.018178828
10.26523361,0.046414882
10.85855924,0.04623131
9.579906343,0.046351958
11.32918988,0.045930214
10.18439891,0.046422814
10.16689482,0.04642399
9.690494894,0.046382065
13.88355118,0.042070022
10.04107042,0.046426779
0,0.023368315
9.771954907,0.046399338
12.44954128,0.044678768
15.20560748,0.038830107
12.08189655,0.045170192
9.349206349,0.046264543
10.80088496,0.046258799
9.066666667,0.046112406
8.641671278,0.045791169
11.15555556,0.046057152
10.91497976,0.046202421
10.02116402,0.046426308
20.9875,0.020709122
10.80063291,0.046258914
10.61192469,0.04633435
15.67272727,0.037533013
11.67037037,0.045627507
10.40478905,0.046391528
9.413934426,0.04629242
9.583333333,0.046353006
10.34448819,0.046403119
10.35409836,0.046401425
9.976303318,0.046424334
12.53344209,0.044555939
9.578249337,0.046351449
14.46126761,0.040740704
10.31276297,0.046408301
10.74729242,0.046282487
15.00392157,0.039367936
12.48941799,0.044620877
10.3747495,0.046397587
13.94339623,0.04193913
12.64781872,0.044382221
9.146666667,0.046160497
9.563657279,0.046346889
9.920574443,0.046420119
15.16435882,0.038941247
18.38095238,0.029078847
14.36621315,0.040969227
12.67150497,0.044345348
9.561330561,0.04634615
17.47614504,0.032018862
10.74185358,0.046284791
40.67460317,8.16584E-05
18.16053512,0.02979961
24.15471565,0.01211318
11.73179457,0.04556559
10.95258207,0.046182072
8.696200459,0.04583853
12.72325781,0.044263721
15.45205479,0.038154333
11.78558338,0.045509529
11.01431049,0.04614677
8.699291693,0.045841161
11.01024106,0.04614917
21.26421405,0.019868522
11.24203822,0.045996232
30.27777778,0.002922154
13.85476903,0.042132392
10.09508197,0.046426801
143.8928571,9.97786E-55
10.52556818,0.046361453
13.78214286,0.042288071
13.69032258,0.042481375
11.7047619,0.045593116
36.16666667,0.000461039
17.58536585,0.031667386
12.77294686,0.044183982
10.2806149,0.046412907
11.87234043,0.045415503
9.138317757,0.046155662
10.8965669,0.046212066
16.47427854,0.035164451
9.928710938,0.046420856
9.465753425,0.046312856
9.341477035,0.046261039
10.06777646,0.046427019
12.38181818,0.044775047
21.24344023,0.019931144
12.91208006,0.043953649
9.219961856,0.046201085
10.08774194,0.046426906
12.73650108,0.044242599
8.471139615,0.045631509
10.17173443,0.046423684
9.82373247,0.046408153
13.33333333,0.043194464
8.770212766,0.045899934
8.352981494,0.045510697
0,0.023368315
10.63426488,0.046326579
12,0.045269108
9.027168576,0.046087208
14.68055556,0.040199592
7.935256861,0.045017857
9.03159104,0.046090077
11.56886187,0.045724892
10.5097198,0.046365921
12.88318357,0.044002337
15.13392857,0.039022866
10.82568807,0.04624723
11.28395062,0.045965061
9.249506372,0.046216506
15.88475836,0.036922611
22.74603175,0.015636226
9.507284768,0.046328024
9.766143106,0.046398244
12.83296214,0.044085897
28.79674797,0.004318114
13.24345848,0.043364074
17.56284153,0.031739973
13.28804348,0.043280443
8.913539967,0.046009373
10.07191781,0.046427016
14.31933979,0.041080537
8.844254937,0.045958034
8.236821805,0.045383875
10.80924035,0.046254944
10.23581628,0.046418243
9.311069747,0.046246897
16.5156852,0.035037956
10.29415252,0.046411047
16.27739726,0.035760822
9.937425743,0.0464216
13.10462256,0.043618011
10.54371936,0.046356144
9.632339923,0.046367188
9.387961136,0.046281547
10.80998152,0.0462546
10.96334157,0.046176088
17.21901151,0.032840848
11.14327869,0.046065429
12.28569635,0.044907266
11.19903161,0.046027099
9.929336942,0.046420911
14.85126152,0.039765409
0,0.023368315
9.383064516,0.04627945
9.9276534,0.046420763
9.995978552,0.046425356
20.07471264,0.023568495
9.502192982,0.046326223
8.794303227,0.045919204
29.14473684,0.00395008
21.94618834,0.017860373
14.97886179,0.039433763
14.47368421,0.04071058
13.45901639,0.042950511
10.61907397,0.046331897
9.752730109,0.046395637
13.87234043,0.042094361
16.20377358,0.035981571
21.3247619,0.019686466
9.262056415,0.046222892
9.299398948,0.046241316
12.03589744,0.04522623
9.163251818,0.046169972
8.03125,0.045140077
14.22570016,0.041300129
10.54245283,0.046356521
9.801075269,0.046404503
10.7641196,0.046275242
12.21984551,0.044994821
10.25979291,0.046415544
11.19595216,0.046029266
11.86589404,0.045422642
9.659322858,0.046374354
14.441671,0.040788121
12.13672382,0.045101801
10.89799809,0.046211324
10.82160555,0.046249161
10.24519941,0.04641723
9.707976654,0.046386122
10.81814811,0.046250788
10.78947368,0.046263992
10.24791774,0.046416926
0,0.023368315
10.16666667,0.046424004
11.63272727,0.04566434
10.68266667,0.046308673
10.95192308,0.046182436
20.93602694,0.020866978
10.23785927,0.046418028
11.47619048,0.045808398
10.93233083,0.04619314
13.6875,0.042487254
12.39130435,0.044761716
11.05235602,0.04612384
10.6305483,0.046327893
11.46502058,0.045818114
14.04879594,0.041704672
17.2056962,0.032883182
13.86666667,0.042106656
34.45319465,0.000828178
11.15934066,0.046054582
15.29436599,0.038589014
12.28656716,0.044906091
8.892183288,0.045993861
10.93866667,0.046189705
9.886956522,0.046416633
18.43209877,0.028911387
12.64179104,0.044391555
10.75471698,0.046279312
9.653494746,0.046372845
9.065217391,0.046111499
9.997697621,0.046425433
11.23613963,0.046000532
12.7739726,0.044182322
10.90322581,0.046208602
11.00779727,0.046150606
10.36545241,0.046399348
11.23968785,0.045997948
39.95805142,0.000109517
19.50684932,0.025398247
13.52954545,0.042810204
10.20714286,0.046420997
11.71061644,0.045587191
9.209549072,0.046195522
11.49668874,0.045790373
9.251098556,0.046217321
10.56306306,0.046350258
13.91670181,0.041997717
9.371,0.04627422
10.53069307,0.046359975
9.838709677,0.046410389
9.365814696,0.046271944
8.828164903,0.045945692
11.41807229,0.045858125
11.97169811,0.045302386
49.78228228,1.0679E-06
59.97910448,2.19245E-09
16.78308824,0.03421281
16.33872599,0.035575978
11.30113636,0.04595197
11.68150032,0.045616454
11.13753213,0.046069271
9.154918033,0.046165232
12.37231504,0.044788351
14.10123119,0.04158619
13.87551867,0.042087467
11.55256917,0.045739948
13.98918919,0.041837877
12.11981567,0.045123077
32.66666667,0.001462064
8.37037989,0.045529007
10.2417899,0.046417605
11.61746821,0.045679029
9.974358974,0.04642422
25.35883905,0.009533062
0,0.023368315
10.81690929,0.046251369
12.11879433,0.045124357
12.67550048,0.044339098
11.73003195,0.045567398
9.550847458,0.046342777
9.620418848,0.046363876
12.6035503,0.04445031
15.22069754,0.038789304
9.583629245,0.046353096
9.287692074,0.046235634
12.59038777,0.044470348
8.906333631,0.04600417
10.01890547,0.046426239
11.34851695,0.045914947
9.880577428,0.046415891
8.996421268,0.046066928
11.35434174,0.045910301
10.44367816,0.046382842
9.265171504,0.046224462
16.8362069,0.0340473
14.18656716,0.041390789
60.49444444,1.54478E-09
67.60714286,8.52167E-12
39.53530167,0.0001298
51.38317757,4.43658E-07
8.241431604,0.045389059
9.100277932,0.046133092
10.88213432,0.046219479
9.850171821,0.046412004
8.808959538,0.045930754
9.111442786,0.046139809
9.89623312,0.046417666
16.47150674,0.035172905
11.10124334,0.046093066
116.3589744,2.76665E-35
85.01538462,1.40573E-18
9.740303541,0.046393121
44.55555556,1.47596E-05
36.26011561,0.000446034
16.32279693,0.03562407
8.445747218,0.045606247
9.781155015,0.046401027
34.53043478,0.000807287
13.50546022,0.042858391
12.41298021,0.044731064
9.431718062,0.046299622
11.31468531,0.045941523
12.78412698,0.044165856
14.54166667,0.040544538
15.97427653,0.036661191
11.61964736,0.04567694
8.346289753,0.045503607
10.66923925,0.046313787
10.19178853,0.046422259
9.479203697,0.046317886
13.03921569,0.043734202
10.8375,0.046241587
9.480412371,0.046318333
11.90031153,0.045384243
10.66493506,0.046315403
14.42165899,0.04083638
9.393768546,0.046284015
18.95522388,0.027197626
59.63045085,2.77283E-09
27.39506173,0.006080181
15.3908046,0.038324122
19.58044164,0.02515953
10.92703151,0.046195995
8.720779221,0.04585929
10.33636364,0.046404506
12.36842105,0.044793788
9.43345232,0.046300314
9.68879668,0.04638166
11.72927597,0.045568173
14.04142857,0.041721222
19.45074224,0.025580506
10.57513915,0.046346465
10.1827957,0.046422929
8.76891084,0.045898883
8.646425826,0.04579537
19.00588235,0.027031842
9.895975702,0.046417638
11.87780041,0.045409437
11.62174941,0.045674922
8.83395622,0.045950153
13.45103858,0.042966228
14.03389831,0.041738113
9.391282311,0.046282961
11.69285714,0.0456051
19.17857143,0.026467344
18.70833333,0.028006332
47.90131579,2.86742E-06
11.05825243,0.046120206
52.25104603,2.71607E-07
25.38953812,0.009472592
11.20173128,0.046025195
11.24101983,0.045996976
8.933264887,0.046023453
10.07989065,0.04642698
10.43697479,0.046384407
9.92502343,0.046420527
10.97706699,0.046168351
11.77138531,0.045524494
0,0.023368315
16.9566474,0.033670219
24.80373832,0.010672049
11.27364865,0.045972822
18.94017094,0.027246902
11.36392915,0.04590261
12.94488189,0.043897845
14.12745098,0.04152649
11.29539642,0.045956363
10.83226633,0.046244098
11.58465286,0.045710148
10.81416309,0.046252653
9.087030717,0.046125022
8.798387097,0.045922435
24.5408805,0.011241541
10.66341627,0.04631597
14.90245362,0.039633072
11.36605317,0.045900898
15.5214858,0.037960443
10.47807933,0.046374369
10.47126437,0.046376106
11.99832215,0.045271094
10.92841742,0.04619525
9.900721058,0.046418146
11.60058737,0.045695118
0,0.023368315
10.336,0.046404567
160.7310606,8.15761E-69
9.459262436,0.046310388
19.10601719,0.026704378
10.2838654,0.046412471
90.97402597,2.61106E-21
36.25542916,0.000446776
16.91590214,0.03379806
9.595983936,0.046356811
16.34042553,0.035570843
14.87517337,0.039703715
36.24242424,0.00044884
10.93984962,0.046189061
9.515322367,0.046330836
9.970948012,0.046424014
11.71345029,0.045584316
9.808411215,0.04640572
10.06566105,0.046427017
9.515647226,0.046330948
15.55409836,0.037868857
19.02504638,0.026969145
14.72374738,0.040090785
0,0.023368315
9.392045455,0.046283285
11.8307601,0.045461121
9.569892473,0.046348854
18.02449889,0.030243402
10.70890841,0.046298354
10.06788079,0.046427019
12.64676617,0.044383852
18.40944882,0.028985553
11.45689655,0.045825133
15.31522793,0.038531968
20.74404762,0.02145963
25.86486486,0.008569811
9.762155829,0.046397481
21.58854167,0.018901644
13.11678832,0.043596155
8.588709677,0.045743453
10.65512979,0.046319039
15.07003891,0.039193186
14.31428571,0.041092484
9.273495023,0.046228628
8.851019425,0.045963175
9.845766129,0.046411393
11.78472918,0.045510433
9.10085423,0.046133441
9.393347795,0.046283837
9.402449694,0.046287664
13.05961538,0.043698202
11.97802198,0.045294991
8.680161943,0.045824786
16.41916168,0.035332264
8.003472222,0.045105255
9.571045576,0.046349215
12.77075099,0.044187534
7.977827051,0.045072711
12.49230769,0.044616648
11.28746594,0.045962398
10.15890411,0.046424463
9.526634571,0.046334724
9.293147208,0.046238292
8.395857307,0.045555495
9.295807978,0.046239582
10.12393162,0.046426062
9.620192308,0.046363813
8.879173291,0.045984274
10.4548105,0.046380182
9.837868481,0.046410267
13.57679181,0.042714862
11.1194487,0.046081229
10.97125867,0.04617164
37.61832061,0.000272088
15.94418605,0.036749302
12.92109777,0.043938365
10.22759857,0.046419085
10.2115869,0.046420604
10.16337719,0.046424203
10.03988183,0.046426758
10.22557328,0.046419286
10.67342412,0.046312205
35.63636364,0.000555025
11.22596237,0.046007902
15.62967742,0.037655373
42.47222222,3.79226E-05
12.09179079,0.045157978
11.71240989,0.045585373
10.9456467,0.046185891
0,0.023368315
11.80412371,0.045489809
17.17948718,0.032966437
13.03064067,0.04374927
23.10869565,0.01467923
24.80782918,0.010663339
8.2079489,0.04535112
11.77109515,0.045524798
12.09995852,0.045147853
9.225028058,0.046203768
9.386191354,0.046280791
11.44278607,0.045837229
48.65373134,1.94266E-06
14.5215311,0.040593912
46.67741935,5.31409E-06
10.2526096,0.046416391
11.03488372,0.046134481
10.64488636,0.046322775
16.41743288,0.035337517
14.34061135,0.041030137
9.391105817,0.046282886
9.339574468,0.046260171
11.57286432,0.045721169
10.55909091,0.046351486
17.13840513,0.033096742
9.680970149,0.046379773
9.027107536,0.046087168
9.551131222,0.046342869
10.00206186,0.046425622
9.434782609,0.046300843
10.80956522,0.046254794
14.23195876,0.041285568
15.50847458,0.037996891
9.8769107,0.046415453
43.59816514,2.29392E-05
9.65,0.046371929
10.34210526,0.04640353
12.96680498,0.043860231
12.36904762,0.044792913
10.36905642,0.046398672
12.6163311,0.044430762
10.416071,0.046389106
15.12387387,0.039049764
11.0227577,0.046141756
9.963414634,0.046423533
0,0.023368315
13.52991453,0.042809463
12.38981818,0.044763807
9.493585828,0.04632314
8.224015288,0.045369407
53.60810811,1.23546E-07
34.82278481,0.000732342
9.781420765,0.046401075
10.93648449,0.046190891
12.07993475,0.045172607
13.16044776,0.043517092
15.94409938,0.036749556
19.51746815,0.025363777
41.51533742,5.73557E-05
15.14893617,0.038982653
12.31818182,0.044863165
63.50239234,1.86264E-10
17.20179372,0.032895584
11.5147929,0.045774242
27.58839529,0.005809037
11.34545455,0.045917382
7.25,0.043995158
9.30149413,0.046242325
9.417948718,0.046294063
10.71058091,0.046297682
10.47031963,0.046376345
16.71428571,0.034426429
10.86078098,0.04623021
10.59304085,0.046340675
14.69714451,0.040157887
11.79069767,0.04550411
11.87725632,0.045410042
8.482926829,0.045643105
10.96470588,0.046175324
10.70687646,0.046299169
10.64995357,0.046320935
11.30987514,0.045945245
9.379710145,0.046278005
9.727923628,0.046390518
11.23828125,0.045998973
10.44495413,0.046382541
9.295738046,0.046239548
9.022174148,0.046083953
11.68958016,0.045608384
8.978184991,0.046054626
11.66627635,0.045631553
11.09334657,0.046098136
14.22146119,0.041309981
12.70540541,0.044292043
14.63716814,0.040308164
17.72649573,0.031211466
10.17977528,0.046423143
11.40468227,0.045869292
13.91101695,0.042010152
62.04980843,5.25346E-10
17.78608515,0.031018426
11.43647541,0.0458426
16.31313131,0.035653224
9.6598493,0.046374489
11.06521739,0.046115886
11.04854369,0.046126178
11.75360577,0.045543064
12.20490368,0.045014343
11.15481833,0.046057652
11.52512998,0.045764943
7.433962264,0.044295058
13.19655172,0.043450971
10.4007338,0.046392379
8.859767141,0.045969783
14.39412254,0.040902516
10.82037037,0.046249743
8.174124103,0.045312128
10.95496418,0.046180753
9.025141243,0.046085889
19.43911218,0.025618312
11.1041724,0.046091175
12.11678832,0.045126869
14.73333333,0.040066539
8.574048913,0.045729946
17.94478528,0.030502965
26.648,0.007217844
13.77801959,0.042296836
11.58687259,0.045708063
11.44,0.045839603
11.38909427,0.045882155
9.441642403,0.046303555
11.3399935,0.045921708
9.407888802,0.046289927
13.03221715,0.043746503
9.326790972,0.046254281
10.21434768,0.046420354
13.43640628,0.042994974
10.21228264,0.046420541
13.70693919,0.042446687
9.088865096,0.046126146
10.50902763,0.046366112
9.614253755,0.046362129
10.98826699,0.046161951
10.83646029,0.046242087
10.24240313,0.046417538
9.119297719,0.046144489
0,0.023368315
17.51996451,0.031878002
11.9288225,0.045351908
10.9627907,0.046176396
6.723473473,0.043038813
10.84235742,0.046239241
0,0.023368315
38.01408451,0.000234487
11.7907489,0.045504055
10.46264368,0.046378263
24.10358566,0.012231694
11.6,0.045695674
12.11564626,0.045128298
9.204590818,0.046192849
9.642146018,0.046369845
11.67375887,0.045624149
0,0.023368315
14.95220588,0.039503535
10.298,0.046410497
9.964801444,0.046423624
8.807984164,0.04592999
9.031914894,0.046090287
11.88778281,0.045398302
12.05379747,0.045204569
0,0.023368315
13.70295871,0.042455008
10.43753731,0.046384277
18.50909547,0.028659192
13.90352463,0.042026518
11.28198597,0.045966546
0,0.023368315
15.00396241,0.039367829
12.75768668,0.044208613
11.85148515,0.045438511
13.07317073,0.043674161
11.93706294,0.045342474
9.0424,0.046097039
10.13142857,0.046425784
10.16790123,0.046423928
11.50121065,0.045786362
9.754471545,0.046395982
12.56067588,0.044515229
16.23564065,0.035886179
9.054590571,0.046104804
9.754005655,0.04639589
12.48791715,0.044623072
10.82682292,0.046246692
10.06129032,0.046427002
8.038385827,0.045148951
31.47445255,0.00208569
147.2202166,2.22562E-57
12.39108911,0.044762019
11.78058252,0.045514814
11.8195122,0.045473286
10.46242412,0.046378317
12.55825243,0.044518868
9.661260079,0.046374851
8.86614937,0.045974574
11.24153005,0.045996603
11.53689567,0.045754281
10.9491833,0.046183947
9.935672515,0.046421454
9.503421728,0.046326659
8.675442205,0.045820712
11.02060738,0.046143037
21.98305085,0.017754617
9.19609197,0.046188232
0,0.023368315
9.063293029,0.046110291
9.791493776,0.046402862
0,0.023368315
12.36966394,0.044792053
10.30201342,0.046409914
9.49216,0.046322625
18.35664336,0.029158416
12.38590308,0.044769312
9.017780503,0.046081078
17.81185567,0.030934852
39.42105263,0.000135843
11.36591783,0.045901007
10.35033739,0.046402095
7.983885407,0.045080434
9.236493374,0.04620978
10.43156733,0.046385649
10.11603376,0.046426316
10.39474876,0.046393616
105.8630952,4.78302E-29
79.55,2.94639E-16
12.74496644,0.044229048
18.18275154,0.029727046
9.222651605,0.046202512
10.47459252,0.046375262
15.42682927,0.038224403
8.624415888,0.045775808
8.729520975,0.045866585
0,0.023368315
13.2991453,0.043259463
11.30348259,0.045950169
8.801120448,0.045924593
13.25052632,0.043350883
14.16355441,0.041443796
10.51447556,0.046364597
13.71886121,0.042421718
7.964788732,0.045056021
11.81809045,0.045474819
11.78715614,0.045507864
10.19014085,0.046422386
10.58752222,0.046342481
19.03636364,0.026932125
11.54828643,0.045743879
10.74052206,0.046285353
9.81532666,0.046406836
11.01083256,0.046148822
9.122137405,0.046146171
9.472018232,0.046315213
7.602443609,0.044553596
12.56969697,0.044501654
9.533573141,0.046337069
12.33333333,0.044842392
74.54901961,2.75102E-14
11.25578035,0.04598613
10.02426343,0.046426398
11.79116659,0.045503612
14.24006623,0.041266681
11.5980686,0.045697504
9.691489362,0.046382301
18.55823293,0.028498202
8.862997658,0.045972211
17.83559783,0.03085781
10.91886792,0.046200358
8.530426885,0.045688994
8.491034483,0.045651034
11.45428571,0.04582738
53.63238512,1.2179E-07
24.89988623,0.010468579
9.102440976,0.046134399
10.03333333,0.046426626
14.78758621,0.039928656
12.38378378,0.044772289
11.72982117,0.045567614
14.9382716,0.039539906
9.962121212,0.046423447
9.354943274,0.046267119
14.9035533,0.039630218
9.742722266,0.046393618
11.13915416,0.046068188
8.935483871,0.046025021
13.45688586,0.042954711
7.981481481,0.045077372
7.586488061,0.044529781
16.87576912,0.033923708
8.990196078,0.046062752
12.95459132,0.043881218
8.261782032,0.045411796
8.771249287,0.045900771
8.847497363,0.045960502
10.10538117,0.046426597
14.46777281,0.04072493
10.9258517,0.046196628
8.517401392,0.045676545
9.227176221,0.046204901
11.09340659,0.046098098
11.35687023,0.045908278
10.91380519,0.046203043
13.70680628,0.042446965
9.78201397,0.046401182
10.09515766,0.0464268
9.161606726,0.04616904
8.991803279,0.046063832
10.38551402,0.046395481
9.842380641,0.046410915
9.798202614,0.046404017
13.59722222,0.0426733
9.554286969,0.046343891
9.093985878,0.046129273
10.14583333,0.046425151
8.623549884,0.045775032
11.35964912,0.04590605
8.483815526,0.045643976
16.51948052,0.035026344
9.938823529,0.046421714
18.71094711,0.027997766
8.862433862,0.045971788
10.01772152,0.046426202
9.870079564,0.046414615
10.76585366,0.046274485
8.561978633,0.045718729
9.951219512,0.046422678
8.424766019,0.045585084
8.382265276,0.045541412
9.181909999,0.046180428
19.41123829,0.025708958
8.586321824,0.045741262
8.426231241,0.04558657
9.440529377,0.046303117
13.31589147,0.043227698
9.960735786,0.046423353
11.08625337,0.046102658
9.90296416,0.046418382
9.736112527,0.046392251
10.44041451,0.046383608
10.5612016,0.046350835
13.48624091,0.04289664
12.25210689,0.044952235
9.46230962,0.046311549
8.566096797,0.045722566
0,0.023368315
15.56418219,0.037840474
11.10533708,0.046090422
100.5,4.13888E-26
9.319343066,0.046250802
12.52542373,0.044567846
10.86567164,0.046227777
10.3699187,0.046398509
13.10147601,0.043623652
13.09433962,0.043636425
10.23041475,0.046418802
9.879396985,0.046415751
8.627737226,0.045778779
9.11637931,0.046142755
10.47719689,0.046374596
8.525773196,0.045684558
8.418032787,0.045578236
9.121621622,0.046145866
9.942800789,0.046422034
10.16752388,0.046423951
8.811261731,0.045932557
8.18879668,0.045329124
8.096858639,0.045220555
11.69188192,0.045606078
8.796191819,0.045920699
10.08232193,0.046426961
8.553827007,0.045711104
7.876185165,0.044940024
14.20967742,0.041337329
9.321038251,0.046251597
7.66446238,0.044644822
9.911991765,0.046419297
8.337458194,0.04549421
13.48838501,0.042892382
9.026455704,0.046086744
11.76714801,0.045528936
19.06666667,0.026833022
49.9375,9.82207E-07
15.92920354,0.036793085
10.95,0.046183497
14.20222513,0.041354593
8.541947927,0.045699921
10.2293578,0.046418909
9.373134328,0.046275152
11.28665029,0.045963017
20.13389121,0.02337969
22.77403846,0.015561137
8.781782621,0.045909233
8.579339723,0.045734835
9.981981982,0.046424654
11.42887931,0.045849033
8.757094904,0.045889293
11.60344403,0.045692407
8.643663739,0.045792931
7.899508082,0.044970992
10.54867257,0.046354659
9.975460123,0.046424285
11.9,0.045384594
8.962457338,0.046043852
10.97843666,0.046167573
12.76612903,0.044195002
9.790433995,0.046402677
10.88572964,0.046217645
9.040010814,0.046095506
9.256159069,0.046219903
18.3871345,0.029058609
10.65921533,0.046317531
9.413453939,0.046292223
12.17417417,0.045054092
11.75021097,0.045546589
12.93141798,0.043920819
9.353771682,0.046266594
12.34090909,0.044831957
13.52488688,0.042819546
13.17232376,0.043495416
11.9807243,0.045291823
13.87301587,0.042092896
9.556776557,0.046344693
8.334775087,0.045491346
10.88606061,0.046217475
9.515011547,0.046330728
8.505484461,0.045665066
10.42978723,0.046386054
12.35714286,0.044809486
11.30172414,0.04595152
10.61538462,0.046333166
16.0678733,0.036385616
8.362670713,0.045520916
8.979010495,0.046055187
17.24811877,0.032748223
12.95306122,0.043883841
7.804833561,0.044843363
9.191489362,0.046185713
9.371478873,0.046274429
10.47530864,0.046375079
18.10638298,0.029976385
11.59177215,0.045703451
17.32631579,0.032498828
9.517167382,0.046331475
16.03981265,0.036468471
43.31578947,2.60634E-05
11.93238434,0.045347835
18.94396552,0.02723448
10.64880274,0.046321354
13.75,0.04235619
10.61068702,0.046334771
16.33333333,0.035592266
11.92668547,0.045354348
10.81849169,0.046250626
16.40909091,0.035362856
10.17685047,0.046423345
8.603532278,0.045756978
8.187845304,0.045328026
11.33068315,0.045929043
12.92033898,0.043939652
9.848502001,0.046411774
9.113125,0.046140814
10.70231229,0.046300988
9.772825085,0.0463995
14.48937487,0.040672422
8.276574346,0.045428171
38.67857143,0.000181803
9.662454874,0.046375156
9.364130435,0.046271202
10.01333333,0.046426055
19.00904159,0.027021505
11.26641698,0.045978232
11.40708312,0.045867298
9.217216412,0.046199625
10.79027356,0.046263631
10.64016736,0.046324473
15.97297297,0.036665013
12.08189655,0.045170192
9.602803738,0.046358821
10.85367965,0.046233716
9.202272727,0.046191594
8.651054701,0.045799447
10.31156716,0.046408484
22.54025424,0.016193888
29.36842105,0.003727017
8.845132743,0.045958703
12.01538462,0.045250824
8.815380883,0.045935774
9.683035714,0.046380275
7.377692842,0.044205261
12.26,0.044941725
11.17073171,0.046046793
12.89908257,0.043975604
31.41666667,0.002120876
35.92857143,0.000501324
12.83454988,0.044083276
19.46052632,0.025548708
11.40455342,0.045869399
12.58531317,0.044478048
9.260410883,0.04622206
13.21052632,0.0434252
9.284487,0.046234063
8.718999141,0.045857799
11.68742975,0.045610536
12.06092972,0.045195886
10.77128845,0.046272102
9.098019726,0.046131724
8.279702843,0.045431618
9.968316608,0.04642385
19.78174603,0.024508757
10.09899339,0.046426732
9.10431538,0.04613553
8.882780056,0.045986942
9.702623907,0.0463849
25.24428105,0.009761045
0,0.023368315
33.69642857,0.001059198
28.55102041,0.004593929
38.31225296,0.000209338
11.2897395,0.045960672
8.342863731,0.045499967
11.51111111,0.045777538
10.41697878,0.046388908
11.79591837,0.045498561
11.34118291,0.045920767
8.989085239,0.046062004
9.954397263,0.04642291
11.9608282,0.045315042
9.079031074,0.046120097
9.966756549,0.04642375
8.450983453,0.045611488
14.06483821,0.041668552
8.867233486,0.045975386
11.40858506,0.045866048
